# The coordinates for the HyCal is a left-handed Cartesian frame               #
#==============================================================================#
#       front view          |               side view                          #
#           +Y              |                                                  #
# -X        O       +X      |  Beam(-Z)    O(HyCal PbWO4 Surface)  PMTs(+Z)    #
#           -Y              |                                                  #
#==============================================================================#
#   name      type  size_x  size_y  size_z           x           y           z #
#==============================================================================#
    W236     PbWO4   20.77   20.75     180     301.165     217.875       -92.1
    W237     PbWO4   20.77   20.75     180     321.935     217.875       -92.1
    W238     PbWO4   20.77   20.75     180     342.705     217.875       -92.1
    W239     PbWO4   20.77   20.75     180    -342.705     197.125       -92.1
    W240     PbWO4   20.77   20.75     180    -321.935     197.125       -92.1
    W241     PbWO4   20.77   20.75     180    -301.165     197.125       -92.1
    W242     PbWO4   20.77   20.75     180    -280.395     197.125       -92.1
    W243     PbWO4   20.77   20.75     180    -259.625     197.125       -92.1
    W244     PbWO4   20.77   20.75     180    -238.855     197.125       -92.1
    W245     PbWO4   20.77   20.75     180    -218.085     197.125       -92.1
    W246     PbWO4   20.77   20.75     180    -197.315     197.125       -92.1
    W247     PbWO4   20.77   20.75     180    -176.545     197.125       -92.1
    W248     PbWO4   20.77   20.75     180    -155.775     197.125       -92.1
    W249     PbWO4   20.77   20.75     180    -135.005     197.125       -92.1
    W250     PbWO4   20.77   20.75     180    -114.235     197.125       -92.1
    W251     PbWO4   20.77   20.75     180     -93.465     197.125       -92.1
    W252     PbWO4   20.77   20.75     180     -72.695     197.125       -92.1
    W253     PbWO4   20.77   20.75     180     -51.925     197.125       -92.1
    W254     PbWO4   20.77   20.75     180     -31.155     197.125       -92.1
    W255     PbWO4   20.77   20.75     180     -10.385     197.125       -92.1
    W256     PbWO4   20.77   20.75     180      10.385     197.125       -92.1
    W257     PbWO4   20.77   20.75     180      31.155     197.125       -92.1
    W258     PbWO4   20.77   20.75     180      51.925     197.125       -92.1
    W259     PbWO4   20.77   20.75     180      72.695     197.125       -92.1
    W260     PbWO4   20.77   20.75     180      93.465     197.125       -92.1
    W261     PbWO4   20.77   20.75     180     114.235     197.125       -92.1
    W262     PbWO4   20.77   20.75     180     135.005     197.125       -92.1
    W263     PbWO4   20.77   20.75     180     155.775     197.125       -92.1
    W264     PbWO4   20.77   20.75     180     176.545     197.125       -92.1
    W265     PbWO4   20.77   20.75     180     197.315     197.125       -92.1
    W266     PbWO4   20.77   20.75     180     218.085     197.125       -92.1
    W267     PbWO4   20.77   20.75     180     238.855     197.125       -92.1
    W268     PbWO4   20.77   20.75     180     259.625     197.125       -92.1
    W269     PbWO4   20.77   20.75     180     280.395     197.125       -92.1
    W270     PbWO4   20.77   20.75     180     301.165     197.125       -92.1
    W271     PbWO4   20.77   20.75     180     321.935     197.125       -92.1
    W272     PbWO4   20.77   20.75     180     342.705     197.125       -92.1
    W273     PbWO4   20.77   20.75     180    -342.705     176.375       -92.1
    W274     PbWO4   20.77   20.75     180    -321.935     176.375       -92.1
    W275     PbWO4   20.77   20.75     180    -301.165     176.375       -92.1
    W276     PbWO4   20.77   20.75     180    -280.395     176.375       -92.1
    W277     PbWO4   20.77   20.75     180    -259.625     176.375       -92.1
    W278     PbWO4   20.77   20.75     180    -238.855     176.375       -92.1
    W279     PbWO4   20.77   20.75     180    -218.085     176.375       -92.1
    W280     PbWO4   20.77   20.75     180    -197.315     176.375       -92.1
    W281     PbWO4   20.77   20.75     180    -176.545     176.375       -92.1
    W282     PbWO4   20.77   20.75     180    -155.775     176.375       -92.1
    W283     PbWO4   20.77   20.75     180    -135.005     176.375       -92.1
    W284     PbWO4   20.77   20.75     180    -114.235     176.375       -92.1
    W285     PbWO4   20.77   20.75     180     -93.465     176.375       -92.1
    W286     PbWO4   20.77   20.75     180     -72.695     176.375       -92.1
    W287     PbWO4   20.77   20.75     180     -51.925     176.375       -92.1
    W288     PbWO4   20.77   20.75     180     -31.155     176.375       -92.1
    W289     PbWO4   20.77   20.75     180     -10.385     176.375       -92.1
    W290     PbWO4   20.77   20.75     180      10.385     176.375       -92.1
    W291     PbWO4   20.77   20.75     180      31.155     176.375       -92.1
    W292     PbWO4   20.77   20.75     180      51.925     176.375       -92.1
    W293     PbWO4   20.77   20.75     180      72.695     176.375       -92.1
    W294     PbWO4   20.77   20.75     180      93.465     176.375       -92.1
    W295     PbWO4   20.77   20.75     180     114.235     176.375       -92.1
    W296     PbWO4   20.77   20.75     180     135.005     176.375       -92.1
    W297     PbWO4   20.77   20.75     180     155.775     176.375       -92.1
    W298     PbWO4   20.77   20.75     180     176.545     176.375       -92.1
    W299     PbWO4   20.77   20.75     180     197.315     176.375       -92.1
    W300     PbWO4   20.77   20.75     180     218.085     176.375       -92.1
    W301     PbWO4   20.77   20.75     180     238.855     176.375       -92.1
    W302     PbWO4   20.77   20.75     180     259.625     176.375       -92.1
    W303     PbWO4   20.77   20.75     180     280.395     176.375       -92.1
    W304     PbWO4   20.77   20.75     180     301.165     176.375       -92.1
    W305     PbWO4   20.77   20.75     180     321.935     176.375       -92.1
    W306     PbWO4   20.77   20.75     180     342.705     176.375       -92.1
    W307     PbWO4   20.77   20.75     180    -342.705     155.625       -92.1
    W308     PbWO4   20.77   20.75     180    -321.935     155.625       -92.1
    W309     PbWO4   20.77   20.75     180    -301.165     155.625       -92.1
    W310     PbWO4   20.77   20.75     180    -280.395     155.625       -92.1
    W311     PbWO4   20.77   20.75     180    -259.625     155.625       -92.1
    W312     PbWO4   20.77   20.75     180    -238.855     155.625       -92.1
    W313     PbWO4   20.77   20.75     180    -218.085     155.625       -92.1
    W314     PbWO4   20.77   20.75     180    -197.315     155.625       -92.1
    W315     PbWO4   20.77   20.75     180    -176.545     155.625       -92.1
    W316     PbWO4   20.77   20.75     180    -155.775     155.625       -92.1
    W317     PbWO4   20.77   20.75     180    -135.005     155.625       -92.1
    W318     PbWO4   20.77   20.75     180    -114.235     155.625       -92.1
    W319     PbWO4   20.77   20.75     180     -93.465     155.625       -92.1
    W320     PbWO4   20.77   20.75     180     -72.695     155.625       -92.1
    W321     PbWO4   20.77   20.75     180     -51.925     155.625       -92.1
    W322     PbWO4   20.77   20.75     180     -31.155     155.625       -92.1
    W323     PbWO4   20.77   20.75     180     -10.385     155.625       -92.1
    W324     PbWO4   20.77   20.75     180      10.385     155.625       -92.1
    W325     PbWO4   20.77   20.75     180      31.155     155.625       -92.1
    W326     PbWO4   20.77   20.75     180      51.925     155.625       -92.1
    W327     PbWO4   20.77   20.75     180      72.695     155.625       -92.1
    W328     PbWO4   20.77   20.75     180      93.465     155.625       -92.1
    W329     PbWO4   20.77   20.75     180     114.235     155.625       -92.1
    W330     PbWO4   20.77   20.75     180     135.005     155.625       -92.1
    W331     PbWO4   20.77   20.75     180     155.775     155.625       -92.1
    W332     PbWO4   20.77   20.75     180     176.545     155.625       -92.1
    W333     PbWO4   20.77   20.75     180     197.315     155.625       -92.1
    W334     PbWO4   20.77   20.75     180     218.085     155.625       -92.1
    W335     PbWO4   20.77   20.75     180     238.855     155.625       -92.1
    W336     PbWO4   20.77   20.75     180     259.625     155.625       -92.1
    W337     PbWO4   20.77   20.75     180     280.395     155.625       -92.1
    W338     PbWO4   20.77   20.75     180     301.165     155.625       -92.1
    W339     PbWO4   20.77   20.75     180     321.935     155.625       -92.1
    W340     PbWO4   20.77   20.75     180     342.705     155.625       -92.1
    W341     PbWO4   20.77   20.75     180    -342.705     134.875       -92.1
    W342     PbWO4   20.77   20.75     180    -321.935     134.875       -92.1
    W343     PbWO4   20.77   20.75     180    -301.165     134.875       -92.1
    W344     PbWO4   20.77   20.75     180    -280.395     134.875       -92.1
    W345     PbWO4   20.77   20.75     180    -259.625     134.875       -92.1
    W346     PbWO4   20.77   20.75     180    -238.855     134.875       -92.1
    W347     PbWO4   20.77   20.75     180    -218.085     134.875       -92.1
    W348     PbWO4   20.77   20.75     180    -197.315     134.875       -92.1
    W349     PbWO4   20.77   20.75     180    -176.545     134.875       -92.1
    W350     PbWO4   20.77   20.75     180    -155.775     134.875       -92.1
    W351     PbWO4   20.77   20.75     180    -135.005     134.875       -92.1
    W352     PbWO4   20.77   20.75     180    -114.235     134.875       -92.1
    W353     PbWO4   20.77   20.75     180     -93.465     134.875       -92.1
    W354     PbWO4   20.77   20.75     180     -72.695     134.875       -92.1
    W355     PbWO4   20.77   20.75     180     -51.925     134.875       -92.1
    W356     PbWO4   20.77   20.75     180     -31.155     134.875       -92.1
    W357     PbWO4   20.77   20.75     180     -10.385     134.875       -92.1
    W358     PbWO4   20.77   20.75     180      10.385     134.875       -92.1
    W359     PbWO4   20.77   20.75     180      31.155     134.875       -92.1
    W360     PbWO4   20.77   20.75     180      51.925     134.875       -92.1
    W361     PbWO4   20.77   20.75     180      72.695     134.875       -92.1
    W362     PbWO4   20.77   20.75     180      93.465     134.875       -92.1
    W363     PbWO4   20.77   20.75     180     114.235     134.875       -92.1
    W364     PbWO4   20.77   20.75     180     135.005     134.875       -92.1
    W365     PbWO4   20.77   20.75     180     155.775     134.875       -92.1
    W366     PbWO4   20.77   20.75     180     176.545     134.875       -92.1
    W367     PbWO4   20.77   20.75     180     197.315     134.875       -92.1
    W368     PbWO4   20.77   20.75     180     218.085     134.875       -92.1
    W369     PbWO4   20.77   20.75     180     238.855     134.875       -92.1
    W370     PbWO4   20.77   20.75     180     259.625     134.875       -92.1
    W371     PbWO4   20.77   20.75     180     280.395     134.875       -92.1
    W372     PbWO4   20.77   20.75     180     301.165     134.875       -92.1
    W373     PbWO4   20.77   20.75     180     321.935     134.875       -92.1
    W374     PbWO4   20.77   20.75     180     342.705     134.875       -92.1
    W375     PbWO4   20.77   20.75     180    -342.705     114.125       -92.1
    W376     PbWO4   20.77   20.75     180    -321.935     114.125       -92.1
    W377     PbWO4   20.77   20.75     180    -301.165     114.125       -92.1
    W378     PbWO4   20.77   20.75     180    -280.395     114.125       -92.1
    W379     PbWO4   20.77   20.75     180    -259.625     114.125       -92.1
    W380     PbWO4   20.77   20.75     180    -238.855     114.125       -92.1
    W381     PbWO4   20.77   20.75     180    -218.085     114.125       -92.1
    W382     PbWO4   20.77   20.75     180    -197.315     114.125       -92.1
    W383     PbWO4   20.77   20.75     180    -176.545     114.125       -92.1
    W384     PbWO4   20.77   20.75     180    -155.775     114.125       -92.1
    W385     PbWO4   20.77   20.75     180    -135.005     114.125       -92.1
    W386     PbWO4   20.77   20.75     180    -114.235     114.125       -92.1
    W387     PbWO4   20.77   20.75     180     -93.465     114.125       -92.1
    W388     PbWO4   20.77   20.75     180     -72.695     114.125       -92.1
    W389     PbWO4   20.77   20.75     180     -51.925     114.125       -92.1
    W390     PbWO4   20.77   20.75     180     -31.155     114.125       -92.1
    W391     PbWO4   20.77   20.75     180     -10.385     114.125       -92.1
    W392     PbWO4   20.77   20.75     180      10.385     114.125       -92.1
    W393     PbWO4   20.77   20.75     180      31.155     114.125       -92.1
    W394     PbWO4   20.77   20.75     180      51.925     114.125       -92.1
    W395     PbWO4   20.77   20.75     180      72.695     114.125       -92.1
    W396     PbWO4   20.77   20.75     180      93.465     114.125       -92.1
    W397     PbWO4   20.77   20.75     180     114.235     114.125       -92.1
    W398     PbWO4   20.77   20.75     180     135.005     114.125       -92.1
    W399     PbWO4   20.77   20.75     180     155.775     114.125       -92.1
    W400     PbWO4   20.77   20.75     180     176.545     114.125       -92.1
    W401     PbWO4   20.77   20.75     180     197.315     114.125       -92.1
    W402     PbWO4   20.77   20.75     180     218.085     114.125       -92.1
    W403     PbWO4   20.77   20.75     180     238.855     114.125       -92.1
    W404     PbWO4   20.77   20.75     180     259.625     114.125       -92.1
    W405     PbWO4   20.77   20.75     180     280.395     114.125       -92.1
    W406     PbWO4   20.77   20.75     180     301.165     114.125       -92.1
    W407     PbWO4   20.77   20.75     180     321.935     114.125       -92.1
    W408     PbWO4   20.77   20.75     180     342.705     114.125       -92.1
    W409     PbWO4   20.77   20.75     180    -342.705      93.375       -92.1
    W410     PbWO4   20.77   20.75     180    -321.935      93.375       -92.1
    W411     PbWO4   20.77   20.75     180    -301.165      93.375       -92.1
    W412     PbWO4   20.77   20.75     180    -280.395      93.375       -92.1
    W413     PbWO4   20.77   20.75     180    -259.625      93.375       -92.1
    W414     PbWO4   20.77   20.75     180    -238.855      93.375       -92.1
    W415     PbWO4   20.77   20.75     180    -218.085      93.375       -92.1
    W416     PbWO4   20.77   20.75     180    -197.315      93.375       -92.1
    W417     PbWO4   20.77   20.75     180    -176.545      93.375       -92.1
    W418     PbWO4   20.77   20.75     180    -155.775      93.375       -92.1
    W419     PbWO4   20.77   20.75     180    -135.005      93.375       -92.1
    W420     PbWO4   20.77   20.75     180    -114.235      93.375       -92.1
    W421     PbWO4   20.77   20.75     180     -93.465      93.375       -92.1
    W422     PbWO4   20.77   20.75     180     -72.695      93.375       -92.1
    W423     PbWO4   20.77   20.75     180     -51.925      93.375       -92.1
    W424     PbWO4   20.77   20.75     180     -31.155      93.375       -92.1
    W425     PbWO4   20.77   20.75     180     -10.385      93.375       -92.1
    W426     PbWO4   20.77   20.75     180      10.385      93.375       -92.1
    W427     PbWO4   20.77   20.75     180      31.155      93.375       -92.1
    W428     PbWO4   20.77   20.75     180      51.925      93.375       -92.1
    W429     PbWO4   20.77   20.75     180      72.695      93.375       -92.1
    W430     PbWO4   20.77   20.75     180      93.465      93.375       -92.1
    W431     PbWO4   20.77   20.75     180     114.235      93.375       -92.1
    W432     PbWO4   20.77   20.75     180     135.005      93.375       -92.1
    W433     PbWO4   20.77   20.75     180     155.775      93.375       -92.1
    W434     PbWO4   20.77   20.75     180     176.545      93.375       -92.1
    W435     PbWO4   20.77   20.75     180     197.315      93.375       -92.1
    W436     PbWO4   20.77   20.75     180     218.085      93.375       -92.1
    W437     PbWO4   20.77   20.75     180     238.855      93.375       -92.1
    W438     PbWO4   20.77   20.75     180     259.625      93.375       -92.1
    W439     PbWO4   20.77   20.75     180     280.395      93.375       -92.1
    W440     PbWO4   20.77   20.75     180     301.165      93.375       -92.1
    W441     PbWO4   20.77   20.75     180     321.935      93.375       -92.1
    W442     PbWO4   20.77   20.75     180     342.705      93.375       -92.1
    W443     PbWO4   20.77   20.75     180    -342.705      72.625       -92.1
    W444     PbWO4   20.77   20.75     180    -321.935      72.625       -92.1
    W445     PbWO4   20.77   20.75     180    -301.165      72.625       -92.1
    W446     PbWO4   20.77   20.75     180    -280.395      72.625       -92.1
    W447     PbWO4   20.77   20.75     180    -259.625      72.625       -92.1
    W448     PbWO4   20.77   20.75     180    -238.855      72.625       -92.1
    W449     PbWO4   20.77   20.75     180    -218.085      72.625       -92.1
    W450     PbWO4   20.77   20.75     180    -197.315      72.625       -92.1
    W451     PbWO4   20.77   20.75     180    -176.545      72.625       -92.1
    W452     PbWO4   20.77   20.75     180    -155.775      72.625       -92.1
    W453     PbWO4   20.77   20.75     180    -135.005      72.625       -92.1
    W454     PbWO4   20.77   20.75     180    -114.235      72.625       -92.1
    W455     PbWO4   20.77   20.75     180     -93.465      72.625       -92.1
    W456     PbWO4   20.77   20.75     180     -72.695      72.625       -92.1
    W457     PbWO4   20.77   20.75     180     -51.925      72.625       -92.1
    W458     PbWO4   20.77   20.75     180     -31.155      72.625       -92.1
    W459     PbWO4   20.77   20.75     180     -10.385      72.625       -92.1
    W460     PbWO4   20.77   20.75     180      10.385      72.625       -92.1
    W461     PbWO4   20.77   20.75     180      31.155      72.625       -92.1
    W462     PbWO4   20.77   20.75     180      51.925      72.625       -92.1
    W463     PbWO4   20.77   20.75     180      72.695      72.625       -92.1
    W464     PbWO4   20.77   20.75     180      93.465      72.625       -92.1
    W465     PbWO4   20.77   20.75     180     114.235      72.625       -92.1
    W466     PbWO4   20.77   20.75     180     135.005      72.625       -92.1
    W467     PbWO4   20.77   20.75     180     155.775      72.625       -92.1
    W468     PbWO4   20.77   20.75     180     176.545      72.625       -92.1
    W469     PbWO4   20.77   20.75     180     197.315      72.625       -92.1
    W470     PbWO4   20.77   20.75     180     218.085      72.625       -92.1
    W471     PbWO4   20.77   20.75     180     238.855      72.625       -92.1
    W472     PbWO4   20.77   20.75     180     259.625      72.625       -92.1
    W473     PbWO4   20.77   20.75     180     280.395      72.625       -92.1
    W474     PbWO4   20.77   20.75     180     301.165      72.625       -92.1
    W475     PbWO4   20.77   20.75     180     321.935      72.625       -92.1
    W476     PbWO4   20.77   20.75     180     342.705      72.625       -92.1
    W477     PbWO4   20.77   20.75     180    -342.705      51.875       -92.1
    W478     PbWO4   20.77   20.75     180    -321.935      51.875       -92.1
    W479     PbWO4   20.77   20.75     180    -301.165      51.875       -92.1
    W480     PbWO4   20.77   20.75     180    -280.395      51.875       -92.1
    W481     PbWO4   20.77   20.75     180    -259.625      51.875       -92.1
    W482     PbWO4   20.77   20.75     180    -238.855      51.875       -92.1
    W483     PbWO4   20.77   20.75     180    -218.085      51.875       -92.1
    W484     PbWO4   20.77   20.75     180    -197.315      51.875       -92.1
    W485     PbWO4   20.77   20.75     180    -176.545      51.875       -92.1
    W486     PbWO4   20.77   20.75     180    -155.775      51.875       -92.1
    W487     PbWO4   20.77   20.75     180    -135.005      51.875       -92.1
    W488     PbWO4   20.77   20.75     180    -114.235      51.875       -92.1
    W489     PbWO4   20.77   20.75     180     -93.465      51.875       -92.1
    W490     PbWO4   20.77   20.75     180     -72.695      51.875       -92.1
    W491     PbWO4   20.77   20.75     180     -51.925      51.875       -92.1
    W492     PbWO4   20.77   20.75     180     -31.155      51.875       -92.1
    W493     PbWO4   20.77   20.75     180     -10.385      51.875       -92.1
    W494     PbWO4   20.77   20.75     180      10.385      51.875       -92.1
    W495     PbWO4   20.77   20.75     180      31.155      51.875       -92.1
    W496     PbWO4   20.77   20.75     180      51.925      51.875       -92.1
    W497     PbWO4   20.77   20.75     180      72.695      51.875       -92.1
    W498     PbWO4   20.77   20.75     180      93.465      51.875       -92.1
    W499     PbWO4   20.77   20.75     180     114.235      51.875       -92.1
    W500     PbWO4   20.77   20.75     180     135.005      51.875       -92.1
    W501     PbWO4   20.77   20.75     180     155.775      51.875       -92.1
    W502     PbWO4   20.77   20.75     180     176.545      51.875       -92.1
    W503     PbWO4   20.77   20.75     180     197.315      51.875       -92.1
    W504     PbWO4   20.77   20.75     180     218.085      51.875       -92.1
    W505     PbWO4   20.77   20.75     180     238.855      51.875       -92.1
    W506     PbWO4   20.77   20.75     180     259.625      51.875       -92.1
    W507     PbWO4   20.77   20.75     180     280.395      51.875       -92.1
    W508     PbWO4   20.77   20.75     180     301.165      51.875       -92.1
    W509     PbWO4   20.77   20.75     180     321.935      51.875       -92.1
    W510     PbWO4   20.77   20.75     180     342.705      51.875       -92.1
    W511     PbWO4   20.77   20.75     180    -342.705      31.125       -92.1
    W512     PbWO4   20.77   20.75     180    -321.935      31.125       -92.1
    W513     PbWO4   20.77   20.75     180    -301.165      31.125       -92.1
    W514     PbWO4   20.77   20.75     180    -280.395      31.125       -92.1
    W515     PbWO4   20.77   20.75     180    -259.625      31.125       -92.1
    W516     PbWO4   20.77   20.75     180    -238.855      31.125       -92.1
    W517     PbWO4   20.77   20.75     180    -218.085      31.125       -92.1
    W518     PbWO4   20.77   20.75     180    -197.315      31.125       -92.1
    W519     PbWO4   20.77   20.75     180    -176.545      31.125       -92.1
    W520     PbWO4   20.77   20.75     180    -155.775      31.125       -92.1
    W521     PbWO4   20.77   20.75     180    -135.005      31.125       -92.1
    W522     PbWO4   20.77   20.75     180    -114.235      31.125       -92.1
    W523     PbWO4   20.77   20.75     180     -93.465      31.125       -92.1
    W524     PbWO4   20.77   20.75     180     -72.695      31.125       -92.1
    W525     PbWO4   20.77   20.75     180     -51.925      31.125       -92.1
    W526     PbWO4   20.77   20.75     180     -31.155      31.125       -92.1
    W527     PbWO4   20.77   20.75     180     -10.385      31.125       -92.1
    W528     PbWO4   20.77   20.75     180      10.385      31.125       -92.1
    W529     PbWO4   20.77   20.75     180      31.155      31.125       -92.1
    W530     PbWO4   20.77   20.75     180      51.925      31.125       -92.1
    W531     PbWO4   20.77   20.75     180      72.695      31.125       -92.1
    W532     PbWO4   20.77   20.75     180      93.465      31.125       -92.1
    W533     PbWO4   20.77   20.75     180     114.235      31.125       -92.1
    W534     PbWO4   20.77   20.75     180     135.005      31.125       -92.1
    W535     PbWO4   20.77   20.75     180     155.775      31.125       -92.1
    W536     PbWO4   20.77   20.75     180     176.545      31.125       -92.1
    W537     PbWO4   20.77   20.75     180     197.315      31.125       -92.1
    W538     PbWO4   20.77   20.75     180     218.085      31.125       -92.1
    W539     PbWO4   20.77   20.75     180     238.855      31.125       -92.1
    W540     PbWO4   20.77   20.75     180     259.625      31.125       -92.1
    W541     PbWO4   20.77   20.75     180     280.395      31.125       -92.1
    W542     PbWO4   20.77   20.75     180     301.165      31.125       -92.1
    W543     PbWO4   20.77   20.75     180     321.935      31.125       -92.1
    W544     PbWO4   20.77   20.75     180     342.705      31.125       -92.1
    W545     PbWO4   20.77   20.75     180    -342.705      10.375       -92.1
    W546     PbWO4   20.77   20.75     180    -321.935      10.375       -92.1
    W547     PbWO4   20.77   20.75     180    -301.165      10.375       -92.1
    W548     PbWO4   20.77   20.75     180    -280.395      10.375       -92.1
    W549     PbWO4   20.77   20.75     180    -259.625      10.375       -92.1
    W550     PbWO4   20.77   20.75     180    -238.855      10.375       -92.1
    W551     PbWO4   20.77   20.75     180    -218.085      10.375       -92.1
    W552     PbWO4   20.77   20.75     180    -197.315      10.375       -92.1
    W553     PbWO4   20.77   20.75     180    -176.545      10.375       -92.1
    W554     PbWO4   20.77   20.75     180    -155.775      10.375       -92.1
    W555     PbWO4   20.77   20.75     180    -135.005      10.375       -92.1
    W556     PbWO4   20.77   20.75     180    -114.235      10.375       -92.1
    W557     PbWO4   20.77   20.75     180     -93.465      10.375       -92.1
    W558     PbWO4   20.77   20.75     180     -72.695      10.375       -92.1
    W559     PbWO4   20.77   20.75     180     -51.925      10.375       -92.1
    W560     PbWO4   20.77   20.75     180     -31.155      10.375       -92.1
    W563     PbWO4   20.77   20.75     180      31.155      10.375       -92.1
    W564     PbWO4   20.77   20.75     180      51.925      10.375       -92.1
    W565     PbWO4   20.77   20.75     180      72.695      10.375       -92.1
    W566     PbWO4   20.77   20.75     180      93.465      10.375       -92.1
    W567     PbWO4   20.77   20.75     180     114.235      10.375       -92.1
    W568     PbWO4   20.77   20.75     180     135.005      10.375       -92.1
    W569     PbWO4   20.77   20.75     180     155.775      10.375       -92.1
    W570     PbWO4   20.77   20.75     180     176.545      10.375       -92.1
    W571     PbWO4   20.77   20.75     180     197.315      10.375       -92.1
    W572     PbWO4   20.77   20.75     180     218.085      10.375       -92.1
    W573     PbWO4   20.77   20.75     180     238.855      10.375       -92.1
    W574     PbWO4   20.77   20.75     180     259.625      10.375       -92.1
    W575     PbWO4   20.77   20.75     180     280.395      10.375       -92.1
    W576     PbWO4   20.77   20.75     180     301.165      10.375       -92.1
    W577     PbWO4   20.77   20.75     180     321.935      10.375       -92.1
    W578     PbWO4   20.77   20.75     180     342.705      10.375       -92.1
    W579     PbWO4   20.77   20.75     180    -342.705     -10.375       -92.1
    W580     PbWO4   20.77   20.75     180    -321.935     -10.375       -92.1
    W581     PbWO4   20.77   20.75     180    -301.165     -10.375       -92.1
    W582     PbWO4   20.77   20.75     180    -280.395     -10.375       -92.1
    W583     PbWO4   20.77   20.75     180    -259.625     -10.375       -92.1
    W584     PbWO4   20.77   20.75     180    -238.855     -10.375       -92.1
    W585     PbWO4   20.77   20.75     180    -218.085     -10.375       -92.1
    W586     PbWO4   20.77   20.75     180    -197.315     -10.375       -92.1
    W587     PbWO4   20.77   20.75     180    -176.545     -10.375       -92.1
    W588     PbWO4   20.77   20.75     180    -155.775     -10.375       -92.1
    W589     PbWO4   20.77   20.75     180    -135.005     -10.375       -92.1
    W590     PbWO4   20.77   20.75     180    -114.235     -10.375       -92.1
    W591     PbWO4   20.77   20.75     180     -93.465     -10.375       -92.1
    W592     PbWO4   20.77   20.75     180     -72.695     -10.375       -92.1
    W593     PbWO4   20.77   20.75     180     -51.925     -10.375       -92.1
    W594     PbWO4   20.77   20.75     180     -31.155     -10.375       -92.1
    W597     PbWO4   20.77   20.75     180      31.155     -10.375       -92.1
    W598     PbWO4   20.77   20.75     180      51.925     -10.375       -92.1
    W599     PbWO4   20.77   20.75     180      72.695     -10.375       -92.1
    W600     PbWO4   20.77   20.75     180      93.465     -10.375       -92.1
    W601     PbWO4   20.77   20.75     180     114.235     -10.375       -92.1
    W602     PbWO4   20.77   20.75     180     135.005     -10.375       -92.1
    W603     PbWO4   20.77   20.75     180     155.775     -10.375       -92.1
    W604     PbWO4   20.77   20.75     180     176.545     -10.375       -92.1
    W605     PbWO4   20.77   20.75     180     197.315     -10.375       -92.1
    W606     PbWO4   20.77   20.75     180     218.085     -10.375       -92.1
    W607     PbWO4   20.77   20.75     180     238.855     -10.375       -92.1
    W608     PbWO4   20.77   20.75     180     259.625     -10.375       -92.1
    W609     PbWO4   20.77   20.75     180     280.395     -10.375       -92.1
    W610     PbWO4   20.77   20.75     180     301.165     -10.375       -92.1
    W611     PbWO4   20.77   20.75     180     321.935     -10.375       -92.1
    W612     PbWO4   20.77   20.75     180     342.705     -10.375       -92.1
    W613     PbWO4   20.77   20.75     180    -342.705     -31.125       -92.1
    W614     PbWO4   20.77   20.75     180    -321.935     -31.125       -92.1
    W615     PbWO4   20.77   20.75     180    -301.165     -31.125       -92.1
    W616     PbWO4   20.77   20.75     180    -280.395     -31.125       -92.1
    W617     PbWO4   20.77   20.75     180    -259.625     -31.125       -92.1
    W618     PbWO4   20.77   20.75     180    -238.855     -31.125       -92.1
    W619     PbWO4   20.77   20.75     180    -218.085     -31.125       -92.1
    W620     PbWO4   20.77   20.75     180    -197.315     -31.125       -92.1
    W621     PbWO4   20.77   20.75     180    -176.545     -31.125       -92.1
    W622     PbWO4   20.77   20.75     180    -155.775     -31.125       -92.1
    W623     PbWO4   20.77   20.75     180    -135.005     -31.125       -92.1
    W624     PbWO4   20.77   20.75     180    -114.235     -31.125       -92.1
    W625     PbWO4   20.77   20.75     180     -93.465     -31.125       -92.1
    W626     PbWO4   20.77   20.75     180     -72.695     -31.125       -92.1
    W627     PbWO4   20.77   20.75     180     -51.925     -31.125       -92.1
    W628     PbWO4   20.77   20.75     180     -31.155     -31.125       -92.1
    W629     PbWO4   20.77   20.75     180     -10.385     -31.125       -92.1
    W630     PbWO4   20.77   20.75     180      10.385     -31.125       -92.1
    W631     PbWO4   20.77   20.75     180      31.155     -31.125       -92.1
    W632     PbWO4   20.77   20.75     180      51.925     -31.125       -92.1
    W633     PbWO4   20.77   20.75     180      72.695     -31.125       -92.1
    W634     PbWO4   20.77   20.75     180      93.465     -31.125       -92.1
    W635     PbWO4   20.77   20.75     180     114.235     -31.125       -92.1
    W636     PbWO4   20.77   20.75     180     135.005     -31.125       -92.1
    W637     PbWO4   20.77   20.75     180     155.775     -31.125       -92.1
    W638     PbWO4   20.77   20.75     180     176.545     -31.125       -92.1
    W639     PbWO4   20.77   20.75     180     197.315     -31.125       -92.1
    W640     PbWO4   20.77   20.75     180     218.085     -31.125       -92.1
    W641     PbWO4   20.77   20.75     180     238.855     -31.125       -92.1
    W642     PbWO4   20.77   20.75     180     259.625     -31.125       -92.1
    W643     PbWO4   20.77   20.75     180     280.395     -31.125       -92.1
    W644     PbWO4   20.77   20.75     180     301.165     -31.125       -92.1
    W645     PbWO4   20.77   20.75     180     321.935     -31.125       -92.1
    W646     PbWO4   20.77   20.75     180     342.705     -31.125       -92.1
    W647     PbWO4   20.77   20.75     180    -342.705     -51.875       -92.1
    W648     PbWO4   20.77   20.75     180    -321.935     -51.875       -92.1
    W649     PbWO4   20.77   20.75     180    -301.165     -51.875       -92.1
